1000    , 0       
11000   , 102     
21000   , 369     
31000   , 831     
41000   , 1413    
51000   , 2200    
61000   , 3132    
71000   , 4316    
81000   , 5550    
91000   , 6911    
101000  , 8517    
111000  , 10430   
121000  , 12415   
131000  , 14705   
141000  , 16661   
151000  , 19228   
161000  , 21823   
171000  , 25372   
181000  , 27774   
191000  , 31019   
201000  , 34716   
211000  , 39078   
221000  , 41564   
231000  , 47022   
241000  , 51606   
251000  , 56779   
